content,score,Label
Aplikasi yang sangat sering aku gunakan belanja praktis dan tidak perlu keluar rumah barang barang yang dijual juga harganya lebih murah daripada yang dijual di warung/toko dan saya juga sering mendapat diskon serta shopee sering memberikan harga murah dan juga flash sale!!,5,1
"Aplikasi sering error kita gk order barang tp otomatis ada orderan COD, blm sampai 24 ketika lihat ada orderan gaib kita cancel di tolak, tlp call center Shopee gk ada solusi.. Kecewa dgn aplikasi Shopee.",1,-1
"Minimal belanja Rp.0,- Seharusnya TIDAK DIKENAKAN ongkos kirim[GRATIS], cukup dikenakan BIAYA PELAYANAN/JASA PENANGANAN SAJA. Agar sebanding jika yang dipesan harga barangnya cuma 10k TIDAK terlalu besar ongkir. INI YANG DINAMAKAN GRATIS ONGKIR.",5,1
"Aplikasi lelet, gak bisa mengubah ekspedisi, belum lagi spx yg leletnya luar biasa. Setidaknya perbaiki soal ekspedisi yg gak menentu ini.",2,-1
"Selain buat belanja, aplikasi ini bantu banget buat cari penghasilan. Terimakasih shopee. Aku bisa dapat uang dan dibelanjakan lagi d shopee",5,1
"Bug fixingnya cepet sih, thanks. Tapi ternyata skrg co pake shopeepay ada biaya pelayanannya ya, tp ga dikasih tau dari awal, jd sy isi saldonya setengah2. Mana isi saldo dari mbanking ada minimal 10k lg. Kalo bisa ke depannya dikasih keterangan dong kalo ada biaya tambahan kayak biaya layanan kalo pake shopeepay. Biar ngisi saldonya sekaliaan..",3,0
"Saya berkomentar masalah ke amanan shopee. Untuk pembaruan proses pengembalian menurut saya ini kurang aman, dan kurang bagus. Kasus barang kabel data seharga 10 ribu, pihak pembeli mengajukan pengembalian dana, di setujui oleh shopee. Dan ada lagi peraturan dulu sama sekarang lebih bagus dulu, dulu itu harus minta video unboxing atau video masalah, kalau sekarang cuman foto aja kadang di setujui, video tanpa unboxing juga di setujuj, menurut ku ini sebuah celah dimana para penipu bisa beraksi",1,-1
Shoppe memudahkan kita semua untuk berbelanja. Belanja lebih gampang. Juga sekarang ada fitur GTW lebih memper cepat pembelian. Dan banyak diskonnya,5,1
ini shopee yg skrg tdk konsisten dgn estimasi pengiriman... meskipun pilih someday tuk diantarkan di hari yg sama apalagi dgn lokasi yg sama pulah tp tetap sj diantarnya 3-5 hari sprti yg reguler jd rugi bayar ongkir mahal2 semisal Istilah someday cuma gimmick dan tehnik marketing doang. Beda sama di awal2 shopee yg saat itu tetap konsisten sesuai yg dideskripsikan,4,1
"Suka banget belanja disini,solusi terbaik saat butuh barang males keluar tinggal pencet barang dianter,barang pun murce banyak diskon, lebih diteliti lagi saja untuk toko yang penipuan agar di blokir ga banyak korban ketipu",5,1
"Ga ngerti sama Shopee sekarang ini, kecewa banget banget banget banget, yang pertama toko dihapus dari program star+ dan star padahal toko udah star+ dengan alasan karena melanggar produk yg kemungkinan harga terlalu murah dan produk sudah dihapus dari toko kita tapi tulisan di star seller nya tidak akan dievakuasi sampai dengan tanggal 1 Januari 2025 (Jika Produk Masih Tersedia atau Tidak Dihapus Di Toko Kami), Padahal Produk Udah Di Hapus, CS tidak bisa menyelesaikan masalah itu!!!",1,-1
Aplikasi nya jelek... Voucher pengguna barunya belum pernah di gunakan tapi sudah tidak bisa di gunakan padahal belum pernah digunakan sama sekali...!!! Mohon di perbaiki kak!,2,-1
"Update 6/7/24 Kendala masih sama wlp sdh sgl cara dicoba sesuai advise. Malah skr blank page saat browsing produk lain. Jadi beralih ke Toko Ijo aja yg masih smooth. Sudah 1bln sejak update sy tidak bisa menggunakan app ini krn setiap proses pembayaran sll keluar notifikasi ""sedang loading, tunggu sebentar"" lalu hang...Sudah uninstall kmd install ulang, bersihkan cache, koneksi inet stabil krn app lain tidak masalah... Tolong Dev perbaiki bugs sangat mengganggu.",1,-1
"saran, game shopee capit premium itu di tingkatkan keberhasilan nya karena mungkin banyak orang yang seperti saya juga, habis beribu² coin ga balik modal atau nambah malah ludes",2,-1
"Aplikasinya bagus dan mudah digunakan, udh lama menggunakan apk shopee ini tapi sekarang adanya spx bukannya memudahkan malah memperlambat etimasi paketnya, malah muter-muter gak sesuai alamat, padahal lagi butuh banget paketnya",5,1
mantap bossku rekomended laah pokoknya untuk kebutuhan perkakas kebutuhan rumah tangga peralatan dapur semua ada di Shopee tinggal unduh aplikasinya dan langsung belanja sesuai kebutuhan mau gede mau kecil sama belanjanya di sini mau cash mau kredit bisa silahkan di check out aja ya,5,1
"Terimakasih shoopee, sekedar masukan, untuk kemajauan shoopee, agar benar2 dan lebih teliti lagi memilih Reseler, kenapa baru pertama ini, saya pesen paket elektronik yang datang air mineral, sangat kecewa, setelah saya coba hubungi toko/Reseler,sudah tidak aktif dan terblokir, kasus seperti ini terus komplainya kemana,,? Ini sangat merugikan kostemer. Terimakasih",5,1
"Agak lama kl buka aplikasinya padahal paket data ada, apakgi kl lg ada diskonan ,harbornas ,lama bgt loading terus, soal pengiriman juga lumayan lama, pernah nyampe 1-4 hari dikemas terus, blm dikirim juga,",4,1
Tampilan aneh yg sekarang ribet. Enakan yg dulu simpel. Ini mau liat deskripsi harus scroll paling bawah. Sunguh menyebalkan Tambah: TOLONG JASA KIRIM DIPERBAIKI. Masa satu kabupaten paket 2 minggu belum sampai??,1,-1
"Shopee bagus banget mau belanja apa aja gampang, tapi kemarin saya ada sedikit masalah kemarin saya beli barang di toko yang memang gak bisa COD jadi saya bayar pake Mitra agen terus pesanan saya sudah di kirim oleh penjual , tapi udah 2 hari gak di kirim2 status nya cuman pesanan telah di serahkan ke kurir terus jadi saya tanya ke penjual nya (kak ini kenapa) terus kata penjual nya deposit aku gak ngerti soal deposit mungkin bisa tolong di jelaskan (maaf ngerepotin 😭😭)",5,1
"Sebelumnya, terima kasih buat shopee telah memudahkan emak² buat belanja online.. tapi kenapa sekarang bayar pake shopeepay ada biaya penanganan, padahal dulu tidak ada ..walaupun dapat potongan harga tapi tetap sama jadi gak pengaruh krn ada biaya layanan dan penanganan yg besar.. mohon di evaluasi 🙏",4,1
"Pakai shoppe sangat mengecewakan, masa baru sekali terlambat bayar cicilan terus dimatikan semua nya dan kembali lagi ke clasik Kecewa lah pokok nya",3,0
sangat membantu bila memerlukan barang dan ga bisa pergi belanja keluar. Ada garansi tepat waktu dan boleh pengembalian barang bila ga sesuai.,5,1
"Aplikasi tidak smart 2x kecewa pke akun shope yg ke 1 akun platinum tiba2 di blokir tanpa peringatan pelanggaran,yang ke 2 mau rubah data ktp s pay later ga bisa karna awal mula pke ktp orang tua dan mau beralih ke ktp diri sendiri ga bisa dan costumer service shope pun ga ada solusi untuk menangani nya kan bego.",1,-1
"Hallo min saya ada kendala terkait mengganti foto sampul tidak bisa, tolong fitur-fitur ganti sampul diperbaiki lagi yaa NB : saya sudah chat live shopee min katanya memang saat ini belum bisa untuk mengganti foto sampul, dan saya juga sudah kirim SS di akun Facebook shopee mohon untuk ditindaklanjuti sesegera mungkin ya min biar aku bisa cepat mulai jualan. Terimakasih",5,1
"Paling benci banget klo order shopeefood dapet ordernya doubel order sama yg lain, otomatis pengiriman jadi lama... Sudah tau tau klo customer pesan makanan pastinya penginya cepet sampai,, makanya pesan makanan pasti udah lapar. Ini klo dapet dapet order double jadi harus nggu lama,, kecewa banget",1,-1
Maaf aku mau komplain baru tanggal 05-07-2024 aku update aplikasi shopee ini muncul lagi update Segala perintah costumer service lakukan sudah aku lakukan seperti pembersihan memori hp dan pembersihan yang lain di hp saya tapi masih aja tetap muncul update seperti ini Update versi terbaru di hp saya sudah saya perbarui Tolonglah di tanggapin Terima kasih,1,-1
"Awalnya lancar"" aja belanja ol disini...seneng sy dpt barang murah sm ongkir jg murah.tp akhir"" ini malah ga bisa dibuka halamannya dan mau cek pesanan jg ga bisa gimana mau nyelesaikan pesanan.udah dilaporkan smpai 3x permasalahannya blm ad respon.",2,-1
"Sudah tidak dapat dipercaya lagi bertambah buruk dan sangat mengecewakan berkali-kali karena pihak shopee dan kurir adalah 1 SAMPAH yang gak berkualitas Aplikasi remeh,rendah, dan hina !!! Aplikasi ini sangat layak dan pantas disebut Aplikasi ""Shopee Rendah"" . Tolong ambil semua sisa SALDO saya agar saya dapat menghapus akun dan segera mencopot aplikasi yang buruk ini...!!!!",1,-1
Ni shope punya masalah apa sih kan tau akun gua ga ada paylaternya login aja di persulit..udah masukin otp dah melalui tlpon melalui wa ga bsa login ke akun kosong gitu aja heran. Bukn ga mau bikin baru kn nomernya nyantol sma akun sopee ga mungkin akun baru trus gua beli nomer baru..repot amat,1,-1
Kecewa saya katanya garansi tepat waktu ternyata hanya untuk menarik orang untuk download Shopee 2 terlambat 2 yang kemarin udah saya komplain terus masih belum datang juga,1,-1
"Kurang suka Shopee sekarang karena pengirimannya sering pakai spx harus ngambil ketempat spx nya jauh di kota sedangkan saya dikampung.knpa ndak pakai jnt aja lebih baik atau kasih pilihan buat milih ini malah nggak ada langsung otomatis, semoga Shopee bisa mengantur ini agar kami para pembeli nyaman dan tenang terimakasih 🙏🙏",1,-1
"Pesanan dibuat dengan segera, pengiriman cepat, penanganan konsumen baik, ada fitur pengembalian dan COD cek dulu, pesanan bisa dibatalkan, ini sangat membantu apabila ada spesifikasi pesanan yang tidak sesuai, semisal ukuran dll. Atau dikarenakan salah memilih produk yang dipesan. Selain itu juga tersedia metode paylater, pesan terlebih dahulu dan bayarnya bulan depan.",5,1
"sebelum nya saya sangat senang ada nya spaylater di shopee ini.. malah saya banyak belanja... tapi semenjak ada nya vermuk jdi agak malas balanja... vermuk nggak bisa"" kesalahan sistem trus... hemmmm sebel",1,-1
"Pengiriman 1 sampai 2 bulan 🥴 Baik secara bayar langsung, spayleter, COD... Dan katanya gratis ongkir.. Biaya penanganan mahal Sama aja gak ada promo. Apalagi di kasih pengiriman spx terlalu lama.. Orang udah mati lom sampe2... Dan lagi ada barang yang udah ada di lokasi tapi gak nyampe di rumah... Pelayanan spx masih kurang juga🥴",5,1
"overall so gut, selalu beli apapun di sini karna banyak promonya, tapi sering ngelag ngelag kalo udah kelamaan di dalam aplikasi shoppe. terus kadang akun shoppe saya keluar sendiri, tolong di perbaiki ya.",5,1
"Per hari ini 5 Juli 2024, sy ga bisa buka shopee live. Respon sedang downloading tapi 0% terus. Padahal sudah versi terbaru. Tapi buka fitur yg lain seperti pesanan sy, lancar. Ada apa dengan shopee-ku?",3,0
"Untuk aplikasi sangat mndukung utk berbelanja. Mengapa pengajuan s pinjam saya sudah 2 hari belum diverifikasi,sedangkan biasa gk sampai 1 jam saja sudah disetujui.",5,1
"Untuk toko bagus , Tapi untuk jasa pengiriman shopee mines abis , barang saya belum datang padahal bukan dari luar pulau ,masih jabodetabek kecewa banget sama SPX 😐",1,-1
Good.. saya menyukai aplikasi ini hanya saja semoga shopee tidak membocorkan informasi data pada siapapun karena beberapa penipu berusaha menelpon shopee dan masuk akun hanya bermodal nama email dan nama user aja.. mohon di perketat keamanan 🫵🏻🙏🏻,5,1
"Akun Shopee saya terkunci karena lupa kata sandi, biasanya saya selalu pakai sidik jari.. Baru saja isi shopeepay 400 rb hangus hilang. Kecewa sedih karena uang mau buat beli kebutuhan mepet.. Tolong kembalikan saldo saya. Tidak bisa konfirmasi karena nomor yg di gunakan juga sudah tidak aktif, hanya bisa kirim kode lewat whatsapp tidak bisa lewat sms",1,-1
Jasa kirim spx nya ga bener 3 paket saya ga di anter anter udh mau seminggu status pesanan bolak balik terus di lokasi yang sama. Udah chat cs nya mau bantu follow up tapi status pesanan saya gaada perubahan nya.,2,-1
"Kenapa akun spaylater dan Spinjam saya tidak bisa digunakan lagi untuk bertransaksi, sedangkan saya tetap waktu membayar tagihan, tapi kenapa spaylater Spinjam saya tidak bisa untuk transaksi, tolong diperbaiki akun spaylater Spinjam saya agar saya bisa melakukan pinjaman lagi terimakasih..",1,-1
"Akhir-akhir ini estimasi produk datangnya gak sesuai, saya maklum karena musim lagi gak nentu kadang bisa tiba² hujan, terkadang juga bisa panas banget, tapi saya mohon buat shopee agar bisa mengevaluasi lagi dan paham dengan kondisi cuaca jadi estimasi produk datangnya harus di perbaik lagi dan disesuaikan dengan cuaca.",3,0
"Saya merasakan pengalaman belanja online yang sangat memuaskan di Shopee, namun alangkah baiknya memperhatikan kembali performa jasa kirim SPX Express, yang terkadang bolak balik membawa paket, paket sudah sampai ditempat shortir daerah tujuan malah dibawa kembali ke tempat shortir sebelumnya, hal ini sering kali menyembabkan keterlambatan paket, dan hal ini juga dirasakan oleh beberapa pengguna Shopee lainnya.",4,1
"Sumpah ini aplikasi paling mengganggu sedunia,di website,di youtube,dan di semua aplikasi selalu muncul menganggu,dan gak bisa di skip,harus nonton sampe tuntas,udah kelewat batas ini apk,jangan ganggu di tiap apk donk👎🏿.",1,-1
"Saya ingin membeli sesuatu di Shopee dan muncul tulisan ( server eror) jadi tidak jadi beli, saya juga tidak suka user toko (lacikosmetik) yang saya pernah belanja di Shopee kecewa berat🙄😒 lebih baik sya uninstall saja beralih di apk lain",1,-1
"Mohon maaf bintangnya saya kurangi soalnya shopee sekarang berubah..apalagi semenjak ekspedisi tdk bisa diganti hanya bisa SPX saja jadi sulit,pengiriman juga sering terlambat dan sering mengecewakan,bisa dijelaskan kenapa ekspedisinya hanya bisa SPX saja tdk ada pilihan yg lain🙏🏻🙏🏻padahal Jnt ekspedisi favorit knp sekarang gk bisa",2,-1
"Bagus.. Sy klo belanja Online pasti lewat shopee.. Tapi tolong bisa ga kurangin iklan di aplikasi lain. Masa mau buka web tiba-tiba masuk shopee, mau buka aplikasi nonton tiba-tiba shopee, mau buka game tiba Shopee, padahal udah bagus kok aplikasi nya ga perlu maksa banget nentengin iklan dimana mana. Sangat mengganggu.",4,1
"Aplikasi bagus, mohon informasi tentang sistem mengalami gangguan setelah di update akun Shopee log out dan tidak bisa login, mohon perhatiannya terimakasih",4,1
"biaya penanganan untuk cod nya mahal banget, pernah nyampe 20000, makanya sekarang lebih seneng pesan di tiktok, bebas admin dan biaya tambahan, belanja dikit juga bebas ongkir",2,-1
"Aplikasi makin lama makin berat banget, poin paling penting ini, kebanyakan iklan live stream barang, search lumayan oke bisa langsung ke apa yg dicari, cuman kalo masalah rate ulasan masih agak ribet, banyak ulasan yg ""fake"" dari seller2 tertentu, kudu sering2 cek dong, dukungan pembayaran oke lah banyak support, yg aneh cuman satu, saya pengen cobain paylater nya gak di acc tapi apply pinjolnya malah acc, aneh 🤣🤣🤣 Bintang 3 dulu lah, klo dah enteng bener applikasi nya baru naik bintang 4/5",3,0
"Sangat membantu saya unt mencari barang yang saya butuhkan, harga murah dan sering dapat gratis ongkirnya, Trima kasih banyak Shopee sukses selalu",5,1
"Dulu suka sih sama shopee karena barang yang di pesan harganya murah dan pengiriman nya cepat tapi sekarang berbeda,kalau sekarang pengirimannya sampai 2 Minggu lebih.Saya sangat kecewa dengan shopee yang sekarang",2,-1
"Biasa aja,gak ada yg istimewa. Promo Rp.1 jg nyatanya gk ada,aku sering sengaja gk tidur nungguin jam promo itu,segitu masuk detiknya keterangan barang langsung HABIS,cm buat pancingan aja. Shopee Video jg q rasa gak penting,videonya jg banyak yg ngaco,gk ada hubungan sm platform shopee. Belum lg apk Shopee terlalu sering minta update. 1 lagi.. Kalo pesen barang,biaya penanganan nya MUAHALL..",3,0
"Suka belanja dishopee, selain lengkap harga juga murah,,banyak diskon dan event cantik yang penuh kejutan, pengoperasiannya juga gampang,. Sukses selalu buat shopee.",5,1
"yang ngalamin kek saya kumpul. Mau login ke hp lain jadi susah karena harus scan qr, dan hp yang lama rusak, jadi gimna caranya mau scan qr, sementara hp yang lama layar pecah Udh pake sms otp sama panggilan ttep aja dimintai scan qr",1,-1
"saya mengedit ulasan saya karena paket saya yang dikirim melalui jasa spx tdk sampai tiba2 sdah dikembalikan. kurir spx tdk berpengalaman, buta map dan tidak bisa menggunakan aplikasi google maps. belanjaan saya sebelumnya selalu tiba tepat waktu saat ditangani JNT. saran ya min... kalau bisa shopee jadi wadah belanja saja, tidak usah sok menghandle jasa pengiriman.",1,-1
"Saat ini gak ada Aplikasi yang sebanding dengan aplikasi ini. Pokoknya tingkatkan kualitasnya, dan di mohon kiranya untuk memblokir Account palsu yg GK jelas.",5,1
